feature,importance
fe_group_min_key_ID_S_9,2.9507351361923728e-05
fe_group_mean_key_ID_S_11,2.9454372803605633e-05
fe_group_last_key_ID_S_15,2.9354851195151355e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_D_129,2.924770280771094e-05
fe_group_min_key_ID_D_132,2.9122540158355026e-05
fe_group_max_key_ID_B_7,2.893573426182572e-05
fe_group_max_key_ID_P_3,2.892978522128775e-05
fe_recentDiff_interval_2_B_37,2.8890868147835036e-05
fe_group_max_key_ID_D_53,2.8870839864525433e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_51,2.8825874937188356e-05
fe_rollingMean_window_6_B_22,2.870318672371086e-05
fe_recentDiff_interval_1_R_2,2.8623727908849705e-05
fe_group_min_key_ID_B_11,2.8593665481690955e-05
fe_group_last_key_ID_D_142,2.8421569590098006e-05
fe_recentDiff_interval_1_R_1,2.8393389422065596e-05
fe_freq_enc_fe_group_max_key_ID_R_15,2.82851844635168e-05
fe_group_max_key_ID_D_81,2.8171530185194804e-05
fe_group_mean_key_ID_S_16,2.80962845561894e-05
fe_freq_enc_fe_group_last_key_ID_S_15,2.7836806981651474e-05
fe_freq_enc_fe_group_max_key_ID_R_2,2.7809255011113088e-05
fe_group_max_key_ID_D_50,2.7695254848802975e-05
fe_freq_enc_fe_group_last_key_ID_D_120,2.7475580107960695e-05
fe_freq_enc_fe_group_max_key_ID_D_74,2.7424317733393266e-05
fe_group_min_key_ID_D_54,2.7224524604352318e-05
fe_group_mean_key_ID_S_9,2.7195171268812324e-05
fe_recentDiff_interval_2_R_10,2.7087623421018225e-05
fe_group_min_key_ID_B_1,2.692628717482215e-05
fe_group_max_key_ID_D_89,2.691665397464016e-05
fe_group_max_key_ID_D_84,2.6844929423286423e-05
fe_rollingMean_window_6_D_112,2.6597093594205035e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_D_70,2.6118229221328004e-05
fe_freq_enc_fe_group_min_key_ID_B_33,2.6074579192403302e-05
fe_group_last_key_ID_S_13,2.5866101404647956e-05
fe_freq_enc_fe_group_last_key_ID_D_129,2.585395933807355e-05
fe_recentDiff_interval_1_D_78,2.583876014561337e-05
fe_rollingMean_window_6_R_10,2.5624530917423005e-05
fe_freq_enc_fe_group_last_key_ID_R_4,2.5592222332559977e-05
fe_freq_enc_fe_group_max_key_ID_R_16,2.5532203328793024e-05
fe_group_max_key_ID_D_56,2.5136368276612586e-05
fe_group_mean_key_ID_B_20,2.5091980067948327e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_B_30,2.46621984116846e-05
fe_rollingMean_window_6_D_72,2.4479861242765466e-05
fe_group_max_key_ID_D_75,2.431904478567004e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_91,2.4123953271060206e-05
fe_group_min_key_ID_R_3,2.4017372937779058e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_R_8,2.385761161410871e-05
fe_group_last_key_ID_D_114,2.375086996714293e-05
fe_group_last_key_ID_S_5,2.3650378410289274e-05
fe_group_last_key_ID_D_132,2.3595452865010635e-05
fe_rollingMean_window_6_S_22,2.359166979143401e-05
fe_group_last_key_ID_D_56,2.3490348070864808e-05
fe_group_min_key_ID_B_37,2.3013181918274395e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_74,2.293863362717863e-05
fe_recentDiff_interval_1_S_3,2.267563241581394e-05
fe_group_last_key_ID_D_121,2.266268738748689e-05
fe_group_min_key_ID_B_23,2.2646153732597263e-05
fe_freq_enc_fe_group_max_key_ID_R_8,2.2533179366179823e-05
fe_group_mean_key_ID_D_132,2.2313606607093917e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_106,2.2272440469983668e-05
fe_freq_enc_fe_group_max_key_ID_S_15,2.191742534296548e-05
fe_group_last_key_ID_B_22,2.1855583596575023e-05
fe_recentDiff_interval_1_B_28,2.1798820940166497e-05
fe_recentDiff_interval_2_B_17,2.174992731007741e-05
fe_recentDiff_interval_2_D_56,2.14688054193668e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_81,2.1415219272680197e-05
fe_group_mean_key_ID_S_5,2.1367060495491863e-05
fe_group_mean_key_ID_B_33,2.1332628167669565e-05
fe_freq_enc_fe_group_max_key_ID_R_10,2.1272378345926768e-05
fe_freq_enc_fe_group_last_key_ID_B_16,2.122632733891905e-05
fe_recentDiff_interval_1_B_17,2.1198228741636793e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_120,2.0982038323236196e-05
fe_rollingMean_window_6_S_15,2.0668065030982063e-05
fe_recentDiff_interval_2_B_18,2.062175501676977e-05
fe_group_max_key_ID_D_59,2.061678376497067e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_R_10,2.0592609439151754e-05
fe_freq_enc_fe_group_max_key_ID_R_13,2.051586208479117e-05
fe_nullCount_D_53,2.049549221433411e-05
fe_group_last_key_ID_D_60,2.0459597762534365e-05
fe_group_min_key_ID_S_23,2.033957660374508e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_D_125,2.009004596814634e-05
fe_group_max_key_ID_B_14,2.004543941813708e-05
fe_recentDiff_interval_2_R_16,1.9972391785583188e-05
fe_group_min_key_ID_D_69,1.9949771509153447e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_64,1.993159513291598e-05
fe_recentDiff_interval_1_B_1,1.992071743955881e-05
fe_recentDiff_interval_1_P_3,1.9912719189496553e-05
fe_freq_enc_fe_group_max_key_ID_R_5,1.9507136729102204e-05
fe_group_mean_key_ID_D_55,1.9372086893343354e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_127,1.932592115050369e-05
fe_rollingMean_window_6_D_127,1.9171542153029186e-05
fe_group_mean_key_ID_D_59,1.9139220098551846e-05
fe_group_mean_key_ID_D_61,1.9034743582668767e-05
fe_group_min_key_ID_B_5,1.8855094704228748e-05
fe_freq_enc_fe_group_max_key_ID_D_82,1.8847549431877386e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_84,1.8685544606600324e-05
fe_group_mean_key_ID_S_26,1.8609498144361858e-05
fe_group_max_key_ID_D_112,1.8299130487120507e-05
fe_group_min_key_ID_D_51,1.8206575843282558e-05
fe_recentDiff_interval_1_B_2,1.7968316710137433e-05
fe_freq_enc_fe_group_last_key_ID_R_8,1.790659825878782e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_D_106,1.7883857207745546e-05
fe_rollingMean_window_6_D_107,1.7743388552593498e-05
fe_recentDiff_interval_1_S_26,1.7722712879086888e-05
fe_group_max_key_ID_R_4,1.7640100528293345e-05
fe_group_min_key_ID_S_27,1.7626043561869142e-05
fe_rollingMean_window_6_R_8,1.7509506111623718e-05
fe_group_mean_key_ID_D_58,1.7433393403543107e-05
fe_freq_enc_fe_group_last_key_ID_D_114,1.734872061776027e-05
fe_rollingMean_window_6_S_6,1.7338495064911363e-05
fe_group_mean_key_ID_D_107,1.7262631136716333e-05
fe_rollingMean_window_6_R_12,1.726206227453675e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_R_15,1.7255986682007673e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_R_11,1.7230437700965773e-05
fe_rollingMean_window_6_D_53,1.7221885895979394e-05
fe_group_mean_key_ID_B_21,1.721999563419896e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_49,1.715124874157592e-05
fe_group_mean_key_ID_D_131,1.7146208802831797e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_68,1.7109196718712028e-05
fe_rollingMean_window_6_D_144,1.7022348551942734e-05
fe_recentDiff_interval_2_D_58,1.6955942476082342e-05
fe_group_last_key_ID_B_13,1.6928798917958954e-05
fe_group_min_key_ID_D_49,1.6870674706459532e-05
fe_group_last_key_ID_D_104,1.685183639860144e-05
fe_freq_enc_fe_group_max_key_ID_B_22,1.6837382937950895e-05
fe_group_max_key_ID_D_122,1.680478217586101e-05
fe_group_max_key_ID_B_6,1.6671087153530273e-05
fe_group_min_key_ID_D_119,1.6522981663213976e-05
fe_rollingMean_window_6_D_59,1.6456348997107018e-05
fe_group_max_key_ID_R_7,1.6288485680970854e-05
fe_group_max_key_ID_S_13,1.627164749462562e-05
fe_freq_enc_fe_group_min_key_ID_B_4,1.6183407520964366e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_R_9,1.6140793445029722e-05
fe_group_min_key_ID_S_13,1.608312054973693e-05
fe_nullCount_S_27,1.6074899779117136e-05
fe_recentDiff_interval_2_S_17,1.5983428730992344e-05
fe_recentDiff_interval_1_R_7,1.5976393348882123e-05
fe_rollingMean_window_6_D_76,1.5860051010951892e-05
fe_group_mean_key_ID_D_118,1.581658190824564e-05
fe_group_last_key_ID_D_144,1.5806067677259783e-05
fe_group_last_key_ID_D_129,1.579543336255318e-05
fe_group_max_key_ID_B_20,1.5743488409158957e-05
fe_recentDiff_interval_1_S_7,1.573975168878139e-05
fe_recentDiff_interval_2_S_7,1.5682665793770312e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_B_4,1.5577957874157722e-05
fe_group_max_key_ID_B_25,1.5447581693972534e-05
fe_group_min_key_ID_D_102,1.5397679590745117e-05
fe_freq_enc_fe_group_last_key_ID_S_11,1.5197248419862586e-05
fe_group_mean_key_ID_B_9,1.51959662205714e-05
fe_group_max_key_ID_D_142,1.5067200496321487e-05
fe_group_min_key_ID_D_118,1.5050794113014021e-05
fe_group_mean_key_ID_D_89,1.4965488547180605e-05
fe_recentDiff_interval_2_B_24,1.4881548509093623e-05
fe_recentDiff_interval_2_D_118,1.4793058466466835e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_145,1.4787542494065775e-05
fe_group_last_key_ID_B_24,1.4668234888048914e-05
fe_group_max_key_ID_S_27,1.4534223152840031e-05
fe_group_min_key_ID_S_19,1.4489234751446922e-05
fe_group_max_key_ID_D_60,1.4423969913690549e-05
fe_group_last_key_ID_D_78,1.4327115590961892e-05
fe_recentDiff_interval_2_S_3,1.4322436072189415e-05
fe_freq_enc_fe_group_min_key_ID_D_75,1.4307275811586972e-05
fe_rollingMean_window_6_B_15,1.4198759562267238e-05
fe_recentDiff_interval_1_B_25,1.4094573912104558e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_124,1.4088044332560834e-05
fe_group_max_key_ID_D_133,1.4048397736554641e-05
fe_group_max_key_ID_D_69,1.3894143538306647e-05
fe_freq_enc_fe_group_max_key_ID_S_20,1.383613858696453e-05
fe_group_mean_key_ID_B_15,1.3739997163031425e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_S_20,1.3711197324017821e-05
fe_recentDiff_interval_2_R_11,1.3692520497543548e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_124,1.3626696733770594e-05
fe_group_min_key_ID_D_142,1.3614688771756978e-05
fe_group_mean_key_ID_R_14,1.361210628308962e-05
fe_group_max_key_ID_D_58,1.3529597120198744e-05
fe_freq_enc_fe_group_max_key_ID_R_9,1.3467327535210405e-05
fe_rollingMean_window_6_B_41,1.337697093367618e-05
fe_recentDiff_interval_2_D_72,1.335432306398543e-05
fe_freq_enc_fe_group_max_key_ID_D_49,1.3347404846542066e-05
fe_group_last_key_ID_D_135,1.3160955273927577e-05
fe_group_min_key_ID_D_115,1.3090293118689367e-05
fe_group_mean_key_ID_R_12,1.3036401626642657e-05
fe_recentDiff_interval_1_D_118,1.3000699924381465e-05
fe_freq_enc_fe_group_max_key_ID_D_70,1.296560196850649e-05
fe_group_last_key_ID_D_131,1.2953952104877153e-05
fe_group_last_key_ID_R_3,1.2636422771050704e-05
fe_group_max_key_ID_D_61,1.2600357287062547e-05
fe_rollingMean_window_6_B_25,1.2477313729608586e-05
fe_group_mean_key_ID_B_13,1.223759391788537e-05
fe_group_max_key_ID_R_6,1.2228855974127928e-05
fe_recentDiff_interval_2_D_104,1.2169289660246552e-05
fe_recentDiff_interval_1_D_43,1.2152677189791738e-05
fe_group_max_key_ID_S_11,1.2133017822546499e-05
fe_rollingMean_window_6_S_24,1.210730149053818e-05
fe_freq_enc_fe_group_min_key_ID_D_113,1.2078297483009148e-05
fe_group_last_key_ID_R_7,1.2026094839800994e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_122,1.2014387976155838e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_91,1.1875744341027783e-05
fe_group_min_key_ID_B_3,1.1812726052939926e-05
fe_recentDiff_interval_1_B_14,1.1799595101946725e-05
fe_group_min_key_ID_S_5,1.177710257610487e-05
fe_group_min_key_ID_D_131,1.1755200118424014e-05
fe_group_min_key_ID_B_25,1.1738115764436952e-05
fe_group_min_key_ID_S_22,1.1693882294938618e-05
fe_group_min_key_ID_D_60,1.167692031073253e-05
fe_group_max_key_ID_D_76,1.1633142829869936e-05
fe_group_max_key_ID_D_130,1.1602078563710538e-05
fe_recentDiff_interval_2_R_7,1.1553237146966211e-05
fe_group_mean_key_ID_S_13,1.1490316315365678e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_107,1.1480813770614606e-05
fe_recentDiff_interval_2_D_79,1.1361114780727988e-05
fe_freq_enc_fe_group_last_key_ID_D_113,1.1360589142694888e-05
fe_recentDiff_interval_2_B_6,1.1343868949631464e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_103,1.1299924385588245e-05
fe_group_last_key_ID_R_8,1.1289561960947658e-05
fe_freq_enc_fe_group_max_key_ID_B_20,1.1102085246239568e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_107,1.1083836493008814e-05
fe_rollingMean_window_6_D_119,1.107365236668878e-05
fe_group_max_key_ID_D_138,1.1067731521763324e-05
fe_recentDiff_interval_1_D_69,1.0970609679639143e-05
fe_group_min_key_ID_D_107,1.0848715581546209e-05
fe_freq_enc_fe_group_last_key_ID_D_64,1.078554627120809e-05
fe_recentDiff_interval_1_P_2,1.0747510496678103e-05
fe_recentDiff_interval_1_S_5,1.0738378936947512e-05
fe_recentDiff_interval_1_S_8,1.0724920378013536e-05
fe_tar_enc_smoothing_fe_group_last_key_ID_D_59,1.0714009281820314e-05
fe_tar_enc_smoothing_fe_group_min_key_ID_B_16,1.069209837822882e-05
fe_group_last_key_ID_D_76,1.068979665236336e-05
fe_nullCount_D_73,1.0613325384656314e-05
fe_group_mean_key_ID_S_20,1.0573256086665594e-05
fe_freq_enc_fe_group_min_key_ID_S_11,1.0554434216325514e-05
fe_tar_enc_smoothing_fe_group_max_key_ID_D_72,1.0496283510963433e-05
fe_group_mean_key_ID_D_104,1.0468807638552846e-05
fe_group_min_key_ID_B_36,1.0413223301031227e-05
fe_group_mean_key_ID_D_91,1.0311084205294474e-05
fe_freq_enc_fe_group_min_key_ID_D_125,1.0297394010816419e-05
fe_group_max_key_ID_D_71,1.0234456140068016e-05
fe_group_mean_key_ID_D_119,1.0215720623096836e-05
fe_transaction_days_max,1.0048852891852977e-05
fe_group_last_key_ID_R_14,1.0035768208738194e-05
fe_recentDiff_interval_1_S_9,1.0014246581702135e-05
fe_freq_enc_fe_group_last_key_ID_R_11,9.99679009067167e-06
fe_group_max_key_ID_D_104,9.95649640433971e-06
fe_group_mean_key_ID_D_54,9.880220763314185e-06
fe_freq_enc_fe_group_last_key_ID_D_135,9.810232985185685e-06
fe_group_max_key_ID_D_145,9.775805941247828e-06
fe_recentDiff_interval_2_B_40,9.7479932387734e-06
fe_group_last_key_ID_S_11,9.733312970272578e-06
fe_tar_enc_smoothing_fe_group_last_key_ID_D_80,9.727279261462218e-06
fe_tar_enc_smoothing_fe_group_last_key_ID_D_126,9.695255241248812e-06
fe_rollingMean_window_6_R_6,9.69346826795725e-06
fe_group_last_key_ID_D_91,9.66923803102926e-06
fe_rollingMean_window_6_D_77,9.648974363396512e-06
fe_recentDiff_interval_2_D_141,9.6394598497751e-06
fe_recentDiff_interval_1_S_27,9.615083420067005e-06
fe_group_max_key_ID_D_141,9.575539763551077e-06
fe_group_last_key_ID_B_28,9.57405797585853e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_124,9.55476857517068e-06
fe_nullCount_B_39,9.443454186630618e-06
fe_recentDiff_interval_2_S_22,9.435886914266334e-06
fe_rollingMean_window_6_D_124,9.322656095989146e-06
fe_rollingMean_window_6_D_104,9.309218781283768e-06
fe_freq_enc_fe_group_min_key_ID_D_123,9.30623125539043e-06
fe_recentDiff_interval_2_B_25,9.201554864612937e-06
fe_recentDiff_interval_1_B_4,9.164374534520459e-06
fe_recentDiff_interval_2_D_132,9.153555777907663e-06
fe_nullCount_D_50,9.112965854762844e-06
fe_recentDiff_interval_1_B_37,9.104416251792813e-06
fe_group_mean_key_ID_S_27,9.074998935709733e-06
fe_recentDiff_interval_1_S_16,9.063859995939172e-06
fe_recentDiff_interval_2_D_44,9.044061003826709e-06
fe_rollingMean_window_6_S_11,9.041896911865521e-06
fe_group_min_key_ID_D_91,9.010720388225035e-06
fe_recentDiff_interval_2_B_10,8.999755954586242e-06
fe_group_mean_key_ID_D_144,8.970857885370886e-06
fe_group_last_key_ID_S_9,8.952983861887365e-06
fe_group_max_key_ID_R_17,8.91898723237583e-06
fe_group_min_key_ID_B_22,8.852804953884963e-06
fe_group_max_key_ID_D_137,8.820355771765875e-06
fe_recentDiff_interval_1_R_6,8.776241616437197e-06
fe_rollingMean_window_6_S_17,8.70713482786778e-06
fe_group_max_key_ID_B_21,8.698553808306198e-06
fe_freq_enc_fe_group_min_key_ID_D_79,8.625113672167117e-06
fe_recentDiff_interval_2_D_91,8.620296753303336e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_79,8.595171245961986e-06
fe_group_mean_key_ID_D_83,8.536588141927481e-06
fe_nullCount_D_119,8.487310359572842e-06
fe_rollingMean_window_6_D_71,8.480435766955452e-06
fe_group_max_key_ID_D_62,8.346933778380361e-06
fe_recentDiff_interval_2_D_138,8.345966734102372e-06
fe_rollingMean_window_6_D_69,8.3362860082703e-06
fe_rollingMean_window_6_B_12,8.292203187099112e-06
fe_freq_enc_fe_group_last_key_ID_D_68,8.285330667601176e-06
fe_group_mean_key_ID_D_123,8.280524530446254e-06
fe_group_last_key_ID_B_15,8.27920487284084e-06
fe_freq_enc_fe_group_last_key_ID_D_145,8.237575845615464e-06
fe_nullCount_D_43,8.118684434788026e-06
fe_recentDiff_interval_1_B_9,8.012728045292405e-06
fe_group_min_key_ID_B_21,7.9875085758907e-06
fe_recentDiff_interval_2_P_4,7.958947004449435e-06
fe_rollingMean_window_6_R_21,7.930383013277087e-06
fe_recentDiff_interval_2_S_13,7.87957114550819e-06
fe_recentDiff_interval_1_D_42,7.876987762001075e-06
fe_group_max_key_ID_B_15,7.858645476255255e-06
fe_recentDiff_interval_1_B_8,7.837740220228984e-06
fe_group_mean_key_ID_S_17,7.830218897941776e-06
fe_rollingMean_window_6_P_4,7.815736504601656e-06
fe_group_last_key_ID_D_102,7.799882917991496e-06
fe_rollingMean_window_6_D_79,7.789461054175106e-06
fe_rollingMean_window_6_D_133,7.772657117044446e-06
fe_group_max_key_ID_S_20,7.759723965605758e-06
fe_recentDiff_interval_2_D_102,7.744996320779851e-06
fe_recentDiff_interval_1_D_77,7.730555417084783e-06
fe_group_last_key_ID_D_105,7.709459949545305e-06
fe_recentDiff_interval_2_S_26,7.6954891483072e-06
fe_group_min_key_ID_B_19,7.68686076529912e-06
fe_rollingMean_window_6_B_36,7.668397268845162e-06
fe_recentDiff_interval_1_D_84,7.658612865335535e-06
fe_group_min_key_ID_D_113,7.628351259836297e-06
fe_recentPayDiffBeforePay,7.603695546198885e-06
fe_group_max_key_ID_D_136,7.5712267004757194e-06
fe_recentDiff_interval_1_D_141,7.532376664509677e-06
fe_group_min_key_ID_D_129,7.516231194548695e-06
fe_freq_enc_fe_group_max_key_ID_B_16,7.5101693030599215e-06
fe_recentDiff_interval_1_S_25,7.5064073954411725e-06
fe_group_mean_key_ID_D_74,7.497031561165546e-06
fe_rollingMean_window_6_R_24,7.470136505427494e-06
fe_recentDiff_interval_1_D_142,7.427859682218596e-06
fe_group_max_key_ID_D_123,7.381302207287721e-06
fe_recentDiff_interval_1_D_62,7.35759620573706e-06
fe_freq_enc_fe_group_max_key_ID_D_72,7.335930025609283e-06
fe_group_last_key_ID_D_122,7.319595481225516e-06
fe_group_last_key_ID_D_89,7.2680032401906125e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_44,7.226964899409438e-06
fe_nullCount_S_7,7.122091180922219e-06
fe_recentDiff_interval_1_B_11,7.066505177732996e-06
fe_recentDiff_interval_2_D_45,7.042165726334204e-06
fe_recentDiff_interval_2_D_76,7.038129643366364e-06
fe_nullCount_D_48,7.023428996666414e-06
fe_group_min_key_ID_D_103,6.99724892549991e-06
fe_recentDiff_interval_1_D_102,6.93245021221589e-06
fe_group_min_key_ID_D_122,6.915594756073951e-06
fe_recentDiff_interval_1_D_46,6.875610987500114e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_49,6.874869776296588e-06
fe_recentDiff_interval_2_D_144,6.869399795550457e-06
fe_freq_enc_fe_group_max_key_ID_D_113,6.867107441410614e-06
fe_group_max_key_ID_D_102,6.804988005870705e-06
fe_group_last_key_ID_D_133,6.789030601028756e-06
fe_tar_enc_smoothing_fe_group_last_key_ID_D_135,6.7803215473838385e-06
fe_group_mean_key_ID_D_139,6.7766459618257e-06
fe_group_max_key_ID_R_14,6.771443221309514e-06
fe_tar_enc_smoothing_fe_group_max_key_ID_D_143,6.764439011874845e-06
fe_nullCount_D_142,6.734423691090452e-06
fe_group_max_key_ID_S_17,6.712780676376706e-06
fe_rollingMean_window_6_R_17,6.675014087131892e-06
fe_group_last_key_ID_D_130,6.649043659601173e-06
fe_recentDiff_interval_2_D_127,6.639002383124204e-06
fe_group_max_key_ID_D_103,6.584257011721384e-06
fe_group_min_key_ID_D_79,6.556794796219734e-06
fe_group_mean_key_ID_B_12,6.548655899385469e-06
fe_group_max_key_ID_B_28,6.5054760446381366e-06
fe_recentDiff_interval_2_D_105,6.468535273973508e-06
fe_recentDiff_interval_1_D_122,6.449654210982647e-06
fe_group_last_key_ID_D_103,6.411281114171441e-06
fe_nullCount_D_88,6.405785003216202e-06
fe_tar_enc_smoothing_fe_group_max_key_ID_D_80,6.350658334763892e-06
fe_group_last_key_ID_S_17,6.298048532638045e-06
fe_rollingMean_window_6_D_137,6.2948418967923025e-06
fe_group_max_key_ID_D_54,6.288423594624781e-06
fe_freq_enc_fe_group_max_key_ID_D_103,6.277881436700383e-06
fe_rollingMean_window_6_S_13,6.2532287600225445e-06
fe_group_max_key_ID_B_5,6.233471979533167e-06
fe_group_min_key_ID_S_6,6.218079572295476e-06
fe_rollingMean_window_6_B_27,6.198636146703684e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_74,6.188753448266304e-06
fe_freq_enc_fe_group_last_key_ID_R_13,6.119703905516083e-06
fe_group_max_key_ID_R_12,6.107798147469978e-06
fe_recentDiff_interval_2_D_43,6.08506304644596e-06
fe_group_last_key_ID_D_140,6.068417908067225e-06
fe_tar_enc_smoothing_fe_group_last_key_ID_D_143,6.027444820810857e-06
fe_group_max_key_ID_S_12,6.003956293521018e-06
fe_group_mean_key_ID_D_103,5.996436771016356e-06
fe_freq_enc_fe_group_min_key_ID_R_9,5.979908410280732e-06
fe_rollingMean_window_6_D_115,5.960384926728679e-06
fe_recentDiff_interval_2_S_11,5.956684391739131e-06
fe_rollingMean_window_6_B_21,5.951734291020916e-06
fe_tar_enc_smoothing_fe_group_min_key_ID_D_75,5.938529659577085e-06
fe_group_last_key_ID_D_110,5.921507425288297e-06
fe_nullCount_D_105,5.903938771423256e-06
fe_group_last_key_ID_S_12,5.881543763075481e-06
fe_recentDiff_interval_1_S_19,5.827827144699871e-06
fe_group_mean_key_ID_R_7,5.81406728372702e-06
fe_rollingMean_window_6_S_19,5.771886106842317e-06
fe_rollingMean_window_6_D_123,5.744194158219251e-06
fe_group_min_key_ID_B_14,5.704912592274791e-06
fe_rollingMean_window_6_S_27,5.686370215307601e-06
